rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
15,arxiv:2605.06222v2,When to Trust Imagination: Adaptive Action Execution for World Action Models,2026,arXiv,http://arxiv.org/abs/2605.06222v2,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
16,arxiv:2507.00917v3,A Survey: Learning Embodied Intelligence from Physical Simulators and World Models,2025,arXiv,http://arxiv.org/abs/2507.00917v3,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
17,arxiv:2605.03941v2,iWorld-Bench: A Benchmark for Interactive World Models with a Unified Action Generation Framework,2026,arXiv,http://arxiv.org/abs/2605.03941v2,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
18,arxiv:2509.19480v1,OmniVLA: An Omni-Modal Vision-Language-Action Model for Robot Navigation,2025,arXiv,http://arxiv.org/abs/2509.19480v1,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
19,arxiv:2602.17659v1,When Vision Overrides Language: Evaluating and Mitigating Counterfactual Failures in VLAs,2026,arXiv,http://arxiv.org/abs/2602.17659v1,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
20,doi:10.1017/epi.2024.61,Sexist Beliefs in a Sexist World: Exploring the Causal Role of Sexism in Sexist Beliefs,2025,Episteme,https://doi.org/10.1017/epi.2024.61,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
21,doi:10.20944/preprints202604.0503.v1,Learning the Physical World from Videos: A Prospective Study on World Models,,,https://doi.org/10.20944/preprints202604.0503.v1,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
22,arxiv:2402.01617v1,A GP-based Robust Motion Planning Framework for Agile Autonomous Robot Navigation and Recovery in Unknown Environments,2024,arXiv,http://arxiv.org/abs/2402.01617v1,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
23,arxiv:2606.01063v1,MindClaw: Closed-Loop Embodied Mental-State Reasoning for Precision Intervention,2026,arXiv,http://arxiv.org/abs/2606.01063v1,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
24,arxiv:2507.10776v1,rt-RISeg: Real-Time Model-Free Robot Interactive Segmentation for Active Instance-Level Object Understanding,2025,arXiv,http://arxiv.org/abs/2507.10776v1,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.3390/robotics12010020,Tilt Correction of Panoramic Images for a Holistic Visual Homing Method with Planar-Motion Assumption,2023,Robotics,https://doi.org/10.3390/robotics12010020,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
26,doi:10.1038/s42256-024-00964-x,Causal chambers as a real-world physical testbed for AI methodology,2025,Nature Machine Intelligence,https://doi.org/10.1038/s42256-024-00964-x,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
27,doi:10.1002/ehf2.12665,Real-World Clinical Diagnostics of Heart Failure Patients With Reduced or Preserved Ejection Fraction,2020,ESC Heart Failure,https://doi.org/10.1002/ehf2.12665,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.1016/j.cardfail.2024.08.034,Real-World Patient Eligibility for Transcatheter Tricuspid Valve Interventions: Translating Trials to Clinical Practice,2024,Journal of Cardiac Failure,https://doi.org/10.1016/j.cardfail.2024.08.034,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
29,arxiv:2402.11871v6,From Real World to Logic and Back: Learning Generalizable Relational Concepts For Long Horizon Robot Planning,2024,arXiv,http://arxiv.org/abs/2402.11871v6,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
30,doi:10.1609/aaai.v28i1.8865,PREGO: An Action Language for Belief-Based Cognitive Robotics in Continuous Domains,2014,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v28i1.8865,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
31,arxiv:2405.11458v1,CPS-LLM: Large Language Model based Safe Usage Plan Generator for Human-in-the-Loop Human-in-the-Plant Cyber-Physical System,2024,arXiv,http://arxiv.org/abs/2405.11458v1,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
32,doi:10.1002/aisy.202100047,Interactive Force Control Based on Multimodal Robot Skin for Physical Human−Robot Collaboration,2022,Advanced Intelligent Systems,https://doi.org/10.1002/aisy.202100047,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
33,arxiv:2605.27589v1,What-If World: A Causal Benchmark for General World Models in Embodied Scenarios,2026,arXiv,http://arxiv.org/abs/2605.27589v1,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
34,doi:10.3390/fi12110205,Failure Mode and Effect Analysis for Cyber-Physical Systems,2020,Future Internet,https://doi.org/10.3390/fi12110205,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
35,doi:10.3389/frobt.2022.733954,Perception is Only Real When Shared: A Mathematical Model for Collaborative Shared Perception in Human-Robot Interaction,2022,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2022.733954,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.1109/lra.2022.3156648,Interactive Multi-Modal Motion Planning With Branch Model Predictive Control,2022,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2022.3156648,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
37,arxiv:2502.05945v3,Head-Specific Intervention Can Induce Misaligned AI Coordination in Large Language Models,2025,arXiv,http://arxiv.org/abs/2502.05945v3,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
38,doi:10.1145/3461781,The Perceptual Belief Problem,2021,ACM Transactions on Human-Robot Interaction,https://doi.org/10.1145/3461781,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
39,doi:10.48550/arxiv.2411.02385,How Far is Video Generation from World Model: A Physical Law Perspective,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2411.02385,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
40,doi:10.1097/ede.0000000000001313,Insights into the Cross-world Independence Assumption of Causal Mediation Analysis,2021,Epidemiology,https://doi.org/10.1097/ede.0000000000001313,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
41,doi:10.1093/eschf/xvag155,Comparative Analysis of Randomized versus Real World Populations in Heart Failure: DIAMOND Trial versus CARE-HK Registry,2026,ESC Heart Failure,https://doi.org/10.1093/eschf/xvag155,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
42,arxiv:2510.09036v1,iMoWM: Taming Interactive Multi-Modal World Model for Robotic Manipulation,2025,arXiv,http://arxiv.org/abs/2510.09036v1,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.1371/journal.pcbi.1013028,"Smart epidemic control: A hybrid model blending ODEs and agent-based simulations for optimal, real-world intervention planning",2025,PLOS Computational Biology,https://doi.org/10.1371/journal.pcbi.1013028,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
44,doi:10.2196/22099,Design Guidelines of a Computer-Based Intervention for Computer Vision Syndrome: Focus Group Study and Real-World Deployment,2021,Journal of Medical Internet Research,https://doi.org/10.2196/22099,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
45,doi:10.1068/b220649,Interactive multimedia planning support: moving from stand-alone systems to the World Wide Web,1995,Environment and Planning B: Planning and Design,https://doi.org/10.1068/b220649,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
46,doi:10.1163/18756735-00000174,The Causal Role of Consciousness in a Physical World,2022,Grazer Philosophische Studien,https://doi.org/10.1163/18756735-00000174,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
47,doi:10.20944/preprints202604.0503.v2,Learning the Physical World from Videos: A Prospective Study on World Models,,,https://doi.org/10.20944/preprints202604.0503.v2,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
48,doi:10.36227/techrxiv.176106902.20394622/v1,Exploring the Future of Robotics through Physics Informed Vision Based Foundations,,,https://doi.org/10.36227/techrxiv.176106902.20394622/v1,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
49,doi:10.3390/s26103140,Uncertainty-Calibrated Safety Gating for Vision–Language– Action Manipulation Under Domain Shift: Reliability Gains and Intervention–Efficiency Trade-Offs,2026,Sensors,https://doi.org/10.3390/s26103140,Addresses interactive world models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robotic belief revision under intervention keeps action-critical alternatives explicit until a physical observation collapses them.
