axis,level,method,seed,episode,success,utility,false_revision,missed_violation
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,0,87,0.337170,-0.646212,0.453634,0.575397
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,0,88,0.312520,-0.698738,0.478099,0.587098
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,0,89,0.364262,-0.647237,0.468852,0.587741
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,0,90,0.358071,-0.652317,0.475499,0.584388
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,0,91,0.310262,-0.684409,0.470735,0.586993
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,0,92,0.354225,-0.637367,0.456107,0.587680
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,0,93,0.340169,-0.656016,0.459281,0.587361
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,0,94,0.322737,-0.685457,0.477482,0.590823
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,0,95,0.328041,-0.674396,0.472666,0.577295
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,0,0.331330,-0.653233,0.456517,0.586792
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,1,0.343145,-0.640195,0.467795,0.583251
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,2,0.322382,-0.682590,0.484929,0.593438
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,3,0.365835,-0.635296,0.479932,0.584051
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,4,0.260045,-0.746276,0.467022,0.584435
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,5,0.301417,-0.696090,0.471376,0.565878
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,6,0.306108,-0.694729,0.478232,0.577503
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,7,0.291656,-0.717936,0.467048,0.594148
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,8,0.353992,-0.642124,0.470082,0.579493
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,9,0.358958,-0.638401,0.451702,0.598943
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,10,0.340102,-0.684518,0.483146,0.596957
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,11,0.340702,-0.661782,0.481434,0.579727
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,12,0.317267,-0.676500,0.464731,0.579853
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,13,0.349963,-0.642277,0.481140,0.559648
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,14,0.328190,-0.671155,0.466249,0.584398
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,15,0.338745,-0.661948,0.469058,0.587176
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,16,0.375583,-0.605156,0.466319,0.569203
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,17,0.351129,-0.643229,0.474304,0.576202
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,18,0.341660,-0.647870,0.460271,0.586997
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,19,0.342384,-0.658197,0.479322,0.584017
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,20,0.319866,-0.683412,0.478512,0.571434
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,21,0.326018,-0.695154,0.485699,0.585831
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,22,0.363859,-0.645722,0.470799,0.594363
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,23,0.316405,-0.691247,0.461867,0.583078
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,24,0.297519,-0.701479,0.484867,0.576733
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,25,0.347651,-0.667398,0.494120,0.570491
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,26,0.303739,-0.713297,0.472554,0.596129
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,27,0.329320,-0.659892,0.460820,0.575250
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,28,0.318370,-0.696621,0.486121,0.581657
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,29,0.338232,-0.649281,0.456180,0.582883
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,30,0.340702,-0.661782,0.481434,0.579727
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,31,0.317267,-0.676500,0.464731,0.579853
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,32,0.349963,-0.642277,0.481140,0.559648
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,33,0.328190,-0.671155,0.466249,0.584398
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,34,0.338745,-0.661948,0.469058,0.587176
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,35,0.375583,-0.605156,0.466319,0.569203
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,36,0.351129,-0.643229,0.474304,0.576202
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,37,0.341660,-0.647870,0.460271,0.586997
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,38,0.342384,-0.658197,0.479322,0.584017
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,39,0.307109,-0.666400,0.467055,0.568792
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,40,0.326018,-0.695154,0.485699,0.585831
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,41,0.363859,-0.645722,0.470799,0.594363
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,42,0.316405,-0.691247,0.461867,0.583078
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,43,0.297519,-0.701479,0.484867,0.576733
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,44,0.347651,-0.667398,0.494120,0.570491
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,45,0.303739,-0.713297,0.472554,0.596129
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,46,0.329320,-0.659892,0.460820,0.575250
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,47,0.318370,-0.696621,0.486121,0.581657
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,48,0.338232,-0.649281,0.456180,0.582883
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,49,0.328402,-0.663757,0.463510,0.576124
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,50,0.317267,-0.676500,0.464731,0.579853
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,51,0.349963,-0.642277,0.481140,0.559648
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,52,0.328190,-0.671155,0.466249,0.584398
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,53,0.338745,-0.661948,0.469058,0.587176
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,54,0.375583,-0.605156,0.466319,0.569203
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,55,0.351129,-0.643229,0.474304,0.576202
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,56,0.341660,-0.647870,0.460271,0.586997
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,57,0.342384,-0.658197,0.479322,0.584017
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,58,0.307109,-0.666400,0.467055,0.568792
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,59,0.309786,-0.681616,0.465291,0.580965
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,60,0.363859,-0.645722,0.470799,0.594363
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,61,0.316405,-0.691247,0.461867,0.583078
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,62,0.297519,-0.701479,0.484867,0.576733
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,63,0.347651,-0.667398,0.494120,0.570491
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,64,0.303739,-0.713297,0.472554,0.596129
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,65,0.329320,-0.659892,0.460820,0.575250
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,66,0.318370,-0.696621,0.486121,0.581657
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,67,0.338232,-0.649281,0.456180,0.582883
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,68,0.328402,-0.663757,0.463510,0.576124
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,69,0.363593,-0.634762,0.481821,0.570742
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,70,0.349963,-0.642277,0.481140,0.559648
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,71,0.328190,-0.671155,0.466249,0.584398
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,72,0.338745,-0.661948,0.469058,0.587176
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,73,0.375583,-0.605156,0.466319,0.569203
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,74,0.351129,-0.643229,0.474304,0.576202
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,75,0.341660,-0.647870,0.460271,0.586997
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,76,0.342384,-0.658197,0.479322,0.584017
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,77,0.307109,-0.666400,0.467055,0.568792
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,78,0.309786,-0.681616,0.465291,0.580965
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,79,0.321857,-0.680507,0.482665,0.587285
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,80,0.316405,-0.691247,0.461867,0.583078
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,81,0.297519,-0.701479,0.484867,0.576733
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,82,0.347651,-0.667398,0.494120,0.570491
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,83,0.303739,-0.713297,0.472554,0.596129
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,84,0.329320,-0.659892,0.460820,0.575250
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,85,0.318370,-0.696621,0.486121,0.581657
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,86,0.338232,-0.649281,0.456180,0.582883
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,87,0.328402,-0.663757,0.463510,0.576124
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,88,0.363593,-0.634762,0.481821,0.570742
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,89,0.340839,-0.640740,0.480950,0.557734
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,90,0.328190,-0.671155,0.466249,0.584398
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,91,0.338745,-0.661948,0.469058,0.587176
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,92,0.375583,-0.605156,0.466319,0.569203
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,93,0.351129,-0.643229,0.474304,0.576202
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,94,0.341660,-0.647870,0.460271,0.586997
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,1,95,0.342384,-0.658197,0.479322,0.584017
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,0,0.332652,-0.705814,0.497018,0.609754
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,1,0.343784,-0.673901,0.479002,0.588046
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,2,0.319382,-0.675362,0.472608,0.578123
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,3,0.342582,-0.642769,0.473503,0.578727
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,4,0.331992,-0.659401,0.458674,0.579689
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,5,0.323932,-0.666790,0.455860,0.576116
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,6,0.336631,-0.662354,0.485640,0.572184
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,7,0.343584,-0.662691,0.486555,0.581699
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,8,0.363552,-0.650957,0.475178,0.588328
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,9,0.387469,-0.617720,0.470607,0.587438
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,10,0.308917,-0.667797,0.463654,0.569108
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,11,0.327818,-0.681945,0.483616,0.584461
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,12,0.351583,-0.654270,0.470283,0.588647
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,13,0.346001,-0.691506,0.487991,0.610201
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,14,0.337527,-0.678944,0.482355,0.581599
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,15,0.341485,-0.657274,0.454249,0.584581
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,16,0.353477,-0.645089,0.473155,0.582411
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,17,0.332372,-0.663770,0.474324,0.575185
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,18,0.352371,-0.635998,0.481036,0.562331
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,19,0.314681,-0.675771,0.469579,0.580641
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,20,0.342164,-0.635131,0.455895,0.566208
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,21,0.331214,-0.652423,0.468763,0.571952
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,22,0.336015,-0.692455,0.476261,0.612086
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,23,0.319892,-0.673741,0.466951,0.571309
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,24,0.335719,-0.656416,0.477525,0.572727
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,25,0.334810,-0.656066,0.460551,0.582529
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,26,0.323174,-0.666851,0.454238,0.589256
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,27,0.285871,-0.712427,0.475468,0.581458
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,28,0.321201,-0.680870,0.466199,0.576871
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,29,0.342415,-0.643502,0.464150,0.578547
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,30,0.327818,-0.681945,0.483616,0.584461
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,31,0.351583,-0.654270,0.470283,0.588647
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,32,0.346001,-0.691506,0.487991,0.610201
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,33,0.337527,-0.678944,0.482355,0.581599
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,34,0.341485,-0.657274,0.454249,0.584581
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,35,0.353477,-0.645089,0.473155,0.582411
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,36,0.332372,-0.663770,0.474324,0.575185
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,37,0.352371,-0.635998,0.481036,0.562331
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,38,0.314681,-0.675771,0.469579,0.580641
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,39,0.330256,-0.653711,0.462882,0.578879
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,40,0.331214,-0.652423,0.468763,0.571952
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,41,0.336015,-0.692455,0.476261,0.612086
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,42,0.319892,-0.673741,0.466951,0.571309
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,43,0.335719,-0.656416,0.477525,0.572727
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,44,0.334810,-0.656066,0.460551,0.582529
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,45,0.323174,-0.666851,0.454238,0.589256
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,46,0.285871,-0.712427,0.475468,0.581458
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,47,0.321201,-0.680870,0.466199,0.576871
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,48,0.342415,-0.643502,0.464150,0.578547
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,49,0.314199,-0.677128,0.463255,0.597508
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,50,0.351583,-0.654270,0.470283,0.588647
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,51,0.346001,-0.691506,0.487991,0.610201
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,52,0.337527,-0.678944,0.482355,0.581599
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,53,0.341485,-0.657274,0.454249,0.584581
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,54,0.353477,-0.645089,0.473155,0.582411
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,55,0.332372,-0.663770,0.474324,0.575185
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,56,0.352371,-0.635998,0.481036,0.562331
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,57,0.314681,-0.675771,0.469579,0.580641
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,58,0.330256,-0.653711,0.462882,0.578879
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,59,0.348909,-0.660442,0.469367,0.582905
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,60,0.336015,-0.692455,0.476261,0.612086
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,61,0.319892,-0.673741,0.466951,0.571309
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,62,0.335719,-0.656416,0.477525,0.572727
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,63,0.334810,-0.656066,0.460551,0.582529
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,64,0.323174,-0.666851,0.454238,0.589256
intervention_ambiguity,0.000000,scalar_uncertainty_trigger,2,65,0.285871,-0.712427,0.475468,0.581458
