ablation,task,regime,seed,success_rate,interpretation
full_intervention_violation_revision,deformable_contact_replan,actuator_model_break,2,0.625000,all components
full_intervention_violation_revision,deformable_contact_replan,actuator_model_break,3,0.777778,all components
full_intervention_violation_revision,deformable_contact_replan,actuator_model_break,4,0.763889,all components
full_intervention_violation_revision,deformable_contact_replan,actuator_model_break,5,0.694444,all components
full_intervention_violation_revision,deformable_contact_replan,actuator_model_break,6,0.763889,all components
full_intervention_violation_revision,deformable_contact_replan,environment_change_intervention,0,0.750000,all components
full_intervention_violation_revision,deformable_contact_replan,environment_change_intervention,1,0.666667,all components
full_intervention_violation_revision,deformable_contact_replan,environment_change_intervention,2,0.736111,all components
full_intervention_violation_revision,deformable_contact_replan,environment_change_intervention,3,0.694444,all components
full_intervention_violation_revision,deformable_contact_replan,environment_change_intervention,4,0.694444,all components
full_intervention_violation_revision,deformable_contact_replan,environment_change_intervention,5,0.722222,all components
full_intervention_violation_revision,deformable_contact_replan,environment_change_intervention,6,0.694444,all components
full_intervention_violation_revision,deformable_contact_replan,combined_intervention_stress,0,0.722222,all components
full_intervention_violation_revision,deformable_contact_replan,combined_intervention_stress,1,0.583333,all components
full_intervention_violation_revision,deformable_contact_replan,combined_intervention_stress,2,0.652778,all components
full_intervention_violation_revision,deformable_contact_replan,combined_intervention_stress,3,0.638889,all components
full_intervention_violation_revision,deformable_contact_replan,combined_intervention_stress,4,0.666667,all components
full_intervention_violation_revision,deformable_contact_replan,combined_intervention_stress,5,0.652778,all components
full_intervention_violation_revision,deformable_contact_replan,combined_intervention_stress,6,0.763889,all components
full_intervention_violation_revision,mobile_base_intervention,nominal,0,0.763889,all components
full_intervention_violation_revision,mobile_base_intervention,nominal,1,0.861111,all components
full_intervention_violation_revision,mobile_base_intervention,nominal,2,0.805556,all components
full_intervention_violation_revision,mobile_base_intervention,nominal,3,0.819444,all components
full_intervention_violation_revision,mobile_base_intervention,nominal,4,0.791667,all components
full_intervention_violation_revision,mobile_base_intervention,nominal,5,0.722222,all components
full_intervention_violation_revision,mobile_base_intervention,nominal,6,0.861111,all components
full_intervention_violation_revision,mobile_base_intervention,noisy_observation,0,0.763889,all components
full_intervention_violation_revision,mobile_base_intervention,noisy_observation,1,0.722222,all components
full_intervention_violation_revision,mobile_base_intervention,noisy_observation,2,0.777778,all components
full_intervention_violation_revision,mobile_base_intervention,noisy_observation,3,0.708333,all components
full_intervention_violation_revision,mobile_base_intervention,noisy_observation,4,0.736111,all components
full_intervention_violation_revision,mobile_base_intervention,noisy_observation,5,0.888889,all components
full_intervention_violation_revision,mobile_base_intervention,noisy_observation,6,0.847222,all components
full_intervention_violation_revision,mobile_base_intervention,false_human_hint,0,0.791667,all components
full_intervention_violation_revision,mobile_base_intervention,false_human_hint,1,0.777778,all components
full_intervention_violation_revision,mobile_base_intervention,false_human_hint,2,0.708333,all components
full_intervention_violation_revision,mobile_base_intervention,false_human_hint,3,0.763889,all components
full_intervention_violation_revision,mobile_base_intervention,false_human_hint,4,0.736111,all components
full_intervention_violation_revision,mobile_base_intervention,false_human_hint,5,0.708333,all components
full_intervention_violation_revision,mobile_base_intervention,false_human_hint,6,0.666667,all components
full_intervention_violation_revision,mobile_base_intervention,physical_rule_violation,0,0.736111,all components
full_intervention_violation_revision,mobile_base_intervention,physical_rule_violation,1,0.777778,all components
full_intervention_violation_revision,mobile_base_intervention,physical_rule_violation,2,0.750000,all components
full_intervention_violation_revision,mobile_base_intervention,physical_rule_violation,3,0.652778,all components
full_intervention_violation_revision,mobile_base_intervention,physical_rule_violation,4,0.736111,all components
full_intervention_violation_revision,mobile_base_intervention,physical_rule_violation,5,0.625000,all components
full_intervention_violation_revision,mobile_base_intervention,physical_rule_violation,6,0.666667,all components
full_intervention_violation_revision,mobile_base_intervention,contact_precondition_failure,0,0.736111,all components
full_intervention_violation_revision,mobile_base_intervention,contact_precondition_failure,1,0.722222,all components
full_intervention_violation_revision,mobile_base_intervention,contact_precondition_failure,2,0.694444,all components
full_intervention_violation_revision,mobile_base_intervention,contact_precondition_failure,3,0.750000,all components
full_intervention_violation_revision,mobile_base_intervention,contact_precondition_failure,4,0.666667,all components
full_intervention_violation_revision,mobile_base_intervention,contact_precondition_failure,5,0.805556,all components
full_intervention_violation_revision,mobile_base_intervention,contact_precondition_failure,6,0.708333,all components
full_intervention_violation_revision,mobile_base_intervention,actuator_model_break,0,0.694444,all components
full_intervention_violation_revision,mobile_base_intervention,actuator_model_break,1,0.666667,all components
full_intervention_violation_revision,mobile_base_intervention,actuator_model_break,2,0.750000,all components
full_intervention_violation_revision,mobile_base_intervention,actuator_model_break,3,0.666667,all components
full_intervention_violation_revision,mobile_base_intervention,actuator_model_break,4,0.722222,all components
full_intervention_violation_revision,mobile_base_intervention,actuator_model_break,5,0.805556,all components
full_intervention_violation_revision,mobile_base_intervention,actuator_model_break,6,0.708333,all components
full_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,0,0.680556,all components
full_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,1,0.736111,all components
full_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,2,0.736111,all components
full_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,3,0.736111,all components
full_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,4,0.805556,all components
full_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,5,0.638889,all components
full_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,6,0.708333,all components
full_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,0,0.750000,all components
full_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,1,0.597222,all components
full_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,2,0.680556,all components
full_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,3,0.763889,all components
full_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,4,0.638889,all components
full_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,5,0.680556,all components
full_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,6,0.694444,all components
full_intervention_violation_revision,tool_use_correction,nominal,0,0.763889,all components
full_intervention_violation_revision,tool_use_correction,nominal,1,0.805556,all components
full_intervention_violation_revision,tool_use_correction,nominal,2,0.847222,all components
full_intervention_violation_revision,tool_use_correction,nominal,3,0.763889,all components
full_intervention_violation_revision,tool_use_correction,nominal,4,0.736111,all components
full_intervention_violation_revision,tool_use_correction,nominal,5,0.708333,all components
full_intervention_violation_revision,tool_use_correction,nominal,6,0.750000,all components
full_intervention_violation_revision,tool_use_correction,noisy_observation,0,0.694444,all components
full_intervention_violation_revision,tool_use_correction,noisy_observation,1,0.763889,all components
full_intervention_violation_revision,tool_use_correction,noisy_observation,2,0.750000,all components
full_intervention_violation_revision,tool_use_correction,noisy_observation,3,0.722222,all components
full_intervention_violation_revision,tool_use_correction,noisy_observation,4,0.791667,all components
full_intervention_violation_revision,tool_use_correction,noisy_observation,5,0.708333,all components
full_intervention_violation_revision,tool_use_correction,noisy_observation,6,0.763889,all components
full_intervention_violation_revision,tool_use_correction,false_human_hint,0,0.750000,all components
full_intervention_violation_revision,tool_use_correction,false_human_hint,1,0.680556,all components
full_intervention_violation_revision,tool_use_correction,false_human_hint,2,0.722222,all components
full_intervention_violation_revision,tool_use_correction,false_human_hint,3,0.777778,all components
full_intervention_violation_revision,tool_use_correction,false_human_hint,4,0.777778,all components
full_intervention_violation_revision,tool_use_correction,false_human_hint,5,0.763889,all components
full_intervention_violation_revision,tool_use_correction,false_human_hint,6,0.777778,all components
full_intervention_violation_revision,tool_use_correction,physical_rule_violation,0,0.680556,all components
full_intervention_violation_revision,tool_use_correction,physical_rule_violation,1,0.708333,all components
full_intervention_violation_revision,tool_use_correction,physical_rule_violation,2,0.694444,all components
full_intervention_violation_revision,tool_use_correction,physical_rule_violation,3,0.722222,all components
full_intervention_violation_revision,tool_use_correction,physical_rule_violation,4,0.666667,all components
full_intervention_violation_revision,tool_use_correction,physical_rule_violation,5,0.833333,all components
full_intervention_violation_revision,tool_use_correction,physical_rule_violation,6,0.750000,all components
full_intervention_violation_revision,tool_use_correction,contact_precondition_failure,0,0.625000,all components
full_intervention_violation_revision,tool_use_correction,contact_precondition_failure,1,0.750000,all components
full_intervention_violation_revision,tool_use_correction,contact_precondition_failure,2,0.666667,all components
full_intervention_violation_revision,tool_use_correction,contact_precondition_failure,3,0.680556,all components
full_intervention_violation_revision,tool_use_correction,contact_precondition_failure,4,0.708333,all components
full_intervention_violation_revision,tool_use_correction,contact_precondition_failure,5,0.680556,all components
full_intervention_violation_revision,tool_use_correction,contact_precondition_failure,6,0.694444,all components
full_intervention_violation_revision,tool_use_correction,actuator_model_break,0,0.805556,all components
full_intervention_violation_revision,tool_use_correction,actuator_model_break,1,0.736111,all components
full_intervention_violation_revision,tool_use_correction,actuator_model_break,2,0.638889,all components
full_intervention_violation_revision,tool_use_correction,actuator_model_break,3,0.680556,all components
full_intervention_violation_revision,tool_use_correction,actuator_model_break,4,0.736111,all components
full_intervention_violation_revision,tool_use_correction,actuator_model_break,5,0.652778,all components
full_intervention_violation_revision,tool_use_correction,actuator_model_break,6,0.597222,all components
full_intervention_violation_revision,tool_use_correction,environment_change_intervention,0,0.708333,all components
full_intervention_violation_revision,tool_use_correction,environment_change_intervention,1,0.680556,all components
full_intervention_violation_revision,tool_use_correction,environment_change_intervention,2,0.694444,all components
full_intervention_violation_revision,tool_use_correction,environment_change_intervention,3,0.694444,all components
full_intervention_violation_revision,tool_use_correction,environment_change_intervention,4,0.708333,all components
full_intervention_violation_revision,tool_use_correction,environment_change_intervention,5,0.750000,all components
full_intervention_violation_revision,tool_use_correction,environment_change_intervention,6,0.708333,all components
full_intervention_violation_revision,tool_use_correction,combined_intervention_stress,0,0.708333,all components
full_intervention_violation_revision,tool_use_correction,combined_intervention_stress,1,0.763889,all components
full_intervention_violation_revision,tool_use_correction,combined_intervention_stress,2,0.611111,all components
full_intervention_violation_revision,tool_use_correction,combined_intervention_stress,3,0.513889,all components
full_intervention_violation_revision,tool_use_correction,combined_intervention_stress,4,0.750000,all components
full_intervention_violation_revision,tool_use_correction,combined_intervention_stress,5,0.763889,all components
full_intervention_violation_revision,tool_use_correction,combined_intervention_stress,6,0.736111,all components
full_intervention_violation_revision,bin_packing_recovery,nominal,0,0.736111,all components
full_intervention_violation_revision,bin_packing_recovery,nominal,1,0.680556,all components
full_intervention_violation_revision,bin_packing_recovery,nominal,2,0.736111,all components
full_intervention_violation_revision,bin_packing_recovery,nominal,3,0.847222,all components
full_intervention_violation_revision,bin_packing_recovery,nominal,4,0.708333,all components
full_intervention_violation_revision,bin_packing_recovery,nominal,5,0.736111,all components
full_intervention_violation_revision,bin_packing_recovery,nominal,6,0.722222,all components
full_intervention_violation_revision,bin_packing_recovery,noisy_observation,0,0.694444,all components
full_intervention_violation_revision,bin_packing_recovery,noisy_observation,1,0.736111,all components
full_intervention_violation_revision,bin_packing_recovery,noisy_observation,2,0.736111,all components
full_intervention_violation_revision,bin_packing_recovery,noisy_observation,3,0.805556,all components
full_intervention_violation_revision,bin_packing_recovery,noisy_observation,4,0.833333,all components
full_intervention_violation_revision,bin_packing_recovery,noisy_observation,5,0.652778,all components
full_intervention_violation_revision,bin_packing_recovery,noisy_observation,6,0.736111,all components
full_intervention_violation_revision,bin_packing_recovery,false_human_hint,0,0.694444,all components
full_intervention_violation_revision,bin_packing_recovery,false_human_hint,1,0.722222,all components
full_intervention_violation_revision,bin_packing_recovery,false_human_hint,2,0.722222,all components
full_intervention_violation_revision,bin_packing_recovery,false_human_hint,3,0.750000,all components
full_intervention_violation_revision,bin_packing_recovery,false_human_hint,4,0.611111,all components
full_intervention_violation_revision,bin_packing_recovery,false_human_hint,5,0.750000,all components
full_intervention_violation_revision,bin_packing_recovery,false_human_hint,6,0.708333,all components
full_intervention_violation_revision,bin_packing_recovery,physical_rule_violation,0,0.680556,all components
full_intervention_violation_revision,bin_packing_recovery,physical_rule_violation,1,0.722222,all components
full_intervention_violation_revision,bin_packing_recovery,physical_rule_violation,2,0.763889,all components
full_intervention_violation_revision,bin_packing_recovery,physical_rule_violation,3,0.819444,all components
full_intervention_violation_revision,bin_packing_recovery,physical_rule_violation,4,0.722222,all components
full_intervention_violation_revision,bin_packing_recovery,physical_rule_violation,5,0.847222,all components
full_intervention_violation_revision,bin_packing_recovery,physical_rule_violation,6,0.736111,all components
full_intervention_violation_revision,bin_packing_recovery,contact_precondition_failure,0,0.652778,all components
full_intervention_violation_revision,bin_packing_recovery,contact_precondition_failure,1,0.777778,all components
full_intervention_violation_revision,bin_packing_recovery,contact_precondition_failure,2,0.638889,all components
full_intervention_violation_revision,bin_packing_recovery,contact_precondition_failure,3,0.652778,all components
full_intervention_violation_revision,bin_packing_recovery,contact_precondition_failure,4,0.819444,all components
full_intervention_violation_revision,bin_packing_recovery,contact_precondition_failure,5,0.680556,all components
full_intervention_violation_revision,bin_packing_recovery,contact_precondition_failure,6,0.708333,all components
full_intervention_violation_revision,bin_packing_recovery,actuator_model_break,0,0.680556,all components
full_intervention_violation_revision,bin_packing_recovery,actuator_model_break,1,0.694444,all components
full_intervention_violation_revision,bin_packing_recovery,actuator_model_break,2,0.777778,all components
full_intervention_violation_revision,bin_packing_recovery,actuator_model_break,3,0.722222,all components
full_intervention_violation_revision,bin_packing_recovery,actuator_model_break,4,0.777778,all components
full_intervention_violation_revision,bin_packing_recovery,actuator_model_break,5,0.694444,all components
full_intervention_violation_revision,bin_packing_recovery,actuator_model_break,6,0.666667,all components
full_intervention_violation_revision,bin_packing_recovery,environment_change_intervention,0,0.791667,all components
full_intervention_violation_revision,bin_packing_recovery,environment_change_intervention,1,0.652778,all components
full_intervention_violation_revision,bin_packing_recovery,environment_change_intervention,2,0.722222,all components
full_intervention_violation_revision,bin_packing_recovery,environment_change_intervention,3,0.736111,all components
full_intervention_violation_revision,bin_packing_recovery,environment_change_intervention,4,0.694444,all components
full_intervention_violation_revision,bin_packing_recovery,environment_change_intervention,5,0.694444,all components
full_intervention_violation_revision,bin_packing_recovery,environment_change_intervention,6,0.708333,all components
full_intervention_violation_revision,bin_packing_recovery,combined_intervention_stress,0,0.763889,all components
full_intervention_violation_revision,bin_packing_recovery,combined_intervention_stress,1,0.694444,all components
full_intervention_violation_revision,bin_packing_recovery,combined_intervention_stress,2,0.750000,all components
full_intervention_violation_revision,bin_packing_recovery,combined_intervention_stress,3,0.680556,all components
full_intervention_violation_revision,bin_packing_recovery,combined_intervention_stress,4,0.750000,all components
full_intervention_violation_revision,bin_packing_recovery,combined_intervention_stress,5,0.736111,all components
full_intervention_violation_revision,bin_packing_recovery,combined_intervention_stress,6,0.722222,all components
minus_intervention_gate,occluded_drawer_recovery,nominal,0,0.763889,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,nominal,1,0.708333,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,nominal,2,0.763889,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,nominal,3,0.736111,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,nominal,4,0.625000,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,nominal,5,0.708333,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,nominal,6,0.708333,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,noisy_observation,0,0.680556,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,noisy_observation,1,0.597222,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,noisy_observation,2,0.666667,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,noisy_observation,3,0.736111,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,noisy_observation,4,0.666667,updates without intervention gate
minus_intervention_gate,occluded_drawer_recovery,noisy_observation,5,0.750000,updates without intervention gate
